project,run_dir,run_start_ts,run_group,env,seed,subgoal,critic_type,gap,wmax,horizon_K,h_a,train_N,train_eval_N,lambda,kappa_b,kappa_d,gamma,batch_size,train_epochs,final_eval_episodes,config_key,duplicate_index,duplicate_count,eval_epoch,eval_n,eval_episodes,eval_score_type,IDM,ACTOR,idm_tasks,actor_tasks,eval_timestamp,eval_source
Pathbridger_flow,20260623_225006_seed0_puzzle-3x3-play-v0,2026-06-23T22:50:06,flow_trl_gap_tune_p3_g0p5_w5_n1,puzzle-3x3-play-v0,0,flow,trl,0.5,5.0,25,5,1,1,0.5,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_p3_g0p5_w5_n1|env=puzzle-3x3-play-v0|gap=0.5|wmax=5.0|h=25|train_n=1|lam=0.5|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.7360000000000001,0.608,"1:0.8800,2:0.9200,3:0.5200,4:0.6000,5:0.7600","1:0.8400,2:0.6000,3:0.4400,4:0.4400,5:0.7200",2026-06-23T17:20:17Z,eval_results_json
Pathbridger_flow,20260623_225006_seed0_puzzle-3x3-play-v0,2026-06-23T22:50:06,flow_trl_gap_tune_p3_g0p5_w5_n1,puzzle-3x3-play-v0,0,flow,trl,0.5,5.0,25,5,1,1,0.5,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_p3_g0p5_w5_n1|env=puzzle-3x3-play-v0|gap=0.5|wmax=5.0|h=25|train_n=1|lam=0.5|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.48,0.368,"1:0.9200,2:0.3200,3:0.4800,4:0.2800,5:0.4000","1:0.8000,2:0.2000,3:0.3200,4:0.2400,5:0.2800",2026-06-24T14:15:16Z,eval_results_json
Pathbridger_flow,20260623_225006_seed0_puzzle-3x3-play-v0,2026-06-23T22:50:06,flow_trl_gap_tune_p3_g0p5_w5_n1,puzzle-3x3-play-v0,0,flow,trl,0.5,5.0,25,5,1,1,0.5,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_p3_g0p5_w5_n1|env=puzzle-3x3-play-v0|gap=0.5|wmax=5.0|h=25|train_n=1|lam=0.5|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.656,0.656,"1:1.0000,2:0.5200,3:0.6400,4:0.5200,5:0.6000","1:0.8400,2:0.6800,3:0.6800,4:0.5200,5:0.5600",2026-06-24T14:09:18Z,eval_results_json
Pathbridger_flow,20260624_022019_seed0_cube-single-play-v0,2026-06-24T02:20:19,flow_trl_gap_tune_cs_g20_w5_n1,cube-single-play-v0,0,flow,trl,20.0,5.0,25,5,1,1,0.7,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_cs_g20_w5_n1|env=cube-single-play-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=0.7|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.696,0.6479999999999999,"1:0.7200,2:0.6400,3:0.6400,4:0.8000,5:0.6800","1:0.7600,2:0.5600,3:0.6400,4:0.7200,5:0.5600",2026-06-23T20:08:25Z,eval_results_json
Pathbridger_flow,20260624_022019_seed0_cube-single-play-v0,2026-06-24T02:20:19,flow_trl_gap_tune_cs_g20_w5_n1,cube-single-play-v0,0,flow,trl,20.0,5.0,25,5,1,1,0.7,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_cs_g20_w5_n1|env=cube-single-play-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=0.7|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.624,0.688,"1:0.6000,2:0.6000,3:0.5600,4:0.9200,5:0.4400","1:0.7200,2:0.6000,3:0.6000,4:0.8000,5:0.7200",2026-06-23T20:10:11Z,eval_results_json
Pathbridger_flow,20260624_022019_seed0_cube-single-play-v0,2026-06-24T02:20:19,flow_trl_gap_tune_cs_g20_w5_n1,cube-single-play-v0,0,flow,trl,20.0,5.0,25,5,1,1,0.7,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_cs_g20_w5_n1|env=cube-single-play-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=0.7|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.608,0.64,"1:0.5600,2:0.7200,3:0.5200,4:0.6400,5:0.6000","1:0.6400,2:0.6000,3:0.6000,4:0.6800,5:0.6800",2026-06-23T20:12:01Z,eval_results_json
Pathbridger_flow,20260624_022019_seed0_cube-single-play-v0,2026-06-24T02:20:19,flow_trl_gap_tune_cs_g20_w5_n1,cube-single-play-v0,0,flow,trl,20.0,5.0,25,5,1,1,0.7,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_cs_g20_w5_n1|env=cube-single-play-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=0.7|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.6,0.5680000000000001,"1:0.6400,2:0.6800,3:0.2800,4:0.6800,5:0.7200","1:0.5200,2:0.4400,3:0.7200,4:0.5200,5:0.6400",2026-06-23T20:13:53Z,eval_results_json
Pathbridger_flow,20260624_051355_seed0_cube-double-play-v0,2026-06-24T05:13:55,flow_trl_gap_tune_cd_g20_w5_n1,cube-double-play-v0,0,flow,trl,20.0,5.0,25,5,1,1,1.0,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_cd_g20_w5_n1|env=cube-double-play-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.72,0.744,"1:1.0000,2:0.7600,3:0.8000,4:0.3200,5:0.7200","1:1.0000,2:0.8800,3:0.7600,4:0.3600,5:0.7200",2026-06-23T23:13:10Z,eval_results_json
Pathbridger_flow,20260624_051355_seed0_cube-double-play-v0,2026-06-24T05:13:55,flow_trl_gap_tune_cd_g20_w5_n1,cube-double-play-v0,0,flow,trl,20.0,5.0,25,5,1,1,1.0,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_cd_g20_w5_n1|env=cube-double-play-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.704,0.68,"1:0.9600,2:0.7200,3:0.8400,4:0.2800,5:0.7200","1:0.9600,2:0.8000,3:0.8800,4:0.2000,5:0.5600",2026-06-23T23:17:17Z,eval_results_json
Pathbridger_flow,20260624_051355_seed0_cube-double-play-v0,2026-06-24T05:13:55,flow_trl_gap_tune_cd_g20_w5_n1,cube-double-play-v0,0,flow,trl,20.0,5.0,25,5,1,1,1.0,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_cd_g20_w5_n1|env=cube-double-play-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.8,0.776,"1:1.0000,2:1.0000,3:1.0000,4:0.1200,5:0.8800","1:1.0000,2:1.0000,3:0.9600,4:0.1200,5:0.8000",2026-06-24T14:22:27Z,eval_results_json
Pathbridger_flow,20260624_051355_seed0_cube-double-play-v0,2026-06-24T05:13:55,flow_trl_gap_tune_cd_g20_w5_n1,cube-double-play-v0,0,flow,trl,20.0,5.0,25,5,1,1,1.0,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_cd_g20_w5_n1|env=cube-double-play-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.792,0.728,"1:1.0000,2:1.0000,3:1.0000,4:0.1600,5:0.8000","1:0.9600,2:0.8800,3:0.9600,4:0.2000,5:0.6400",2026-06-24T14:18:58Z,eval_results_json
Pathbridger_flow,20260624_051355_seed0_cube-double-play-v0,2026-06-24T05:13:55,flow_trl_gap_tune_cd_g20_w5_n1,cube-double-play-v0,0,flow,trl,20.0,5.0,25,5,1,1,1.0,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_cd_g20_w5_n1|env=cube-double-play-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.656,0.544,"1:0.9600,2:0.5600,3:0.7200,4:0.3600,5:0.6800","1:0.8800,2:0.8000,3:0.4800,4:0.1200,5:0.4400",2026-06-23T23:21:45Z,eval_results_json
Pathbridger_flow,20260624_051355_seed0_cube-double-play-v0,2026-06-24T05:13:55,flow_trl_gap_tune_cd_g20_w5_n1,cube-double-play-v0,0,flow,trl,20.0,5.0,25,5,1,1,1.0,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_cd_g20_w5_n1|env=cube-double-play-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.616,0.76,"1:0.8400,2:0.6000,3:0.6400,4:0.4800,5:0.5200","1:0.9600,2:0.6800,3:0.8800,4:0.5600,5:0.7200",2026-06-23T23:26:12Z,eval_results_json
Pathbridger_flow,20260624_082614_seed0_cube-triple-play-v0,2026-06-24T08:26:14,flow_trl_gap_tune_ct_g20_w5_n1,cube-triple-play-v0,0,flow,trl,20.0,5.0,25,5,1,1,1.0,0.9,0.9,0.995,4096,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_ct_g20_w5_n1|env=cube-triple-play-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.35200000000000004,0.256,"1:0.9200,2:0.4000,3:0.4000,4:0.0400,5:0.0000","1:0.7200,2:0.0800,3:0.4000,4:0.0800,5:0.0000",2026-06-24T07:25:45Z,eval_results_json
Pathbridger_flow,20260624_082614_seed0_cube-triple-play-v0,2026-06-24T08:26:14,flow_trl_gap_tune_ct_g20_w5_n1,cube-triple-play-v0,0,flow,trl,20.0,5.0,25,5,1,1,1.0,0.9,0.9,0.995,4096,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_ct_g20_w5_n1|env=cube-triple-play-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.376,0.36,"1:0.8800,2:0.4000,3:0.5200,4:0.0800,5:0.0000","1:0.7600,2:0.4800,3:0.4400,4:0.0000,5:0.1200",2026-06-24T07:36:18Z,eval_results_json
Pathbridger_flow,20260624_082614_seed0_cube-triple-play-v0,2026-06-24T08:26:14,flow_trl_gap_tune_ct_g20_w5_n1,cube-triple-play-v0,0,flow,trl,20.0,5.0,25,5,1,1,1.0,0.9,0.9,0.995,4096,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_ct_g20_w5_n1|env=cube-triple-play-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.42400000000000004,0.384,"1:0.8800,2:0.5200,3:0.4400,4:0.2400,5:0.0400","1:0.9600,2:0.4800,3:0.3600,4:0.1200,5:0.0000",2026-06-24T07:46:47Z,eval_results_json
Pathbridger_flow,20260624_082614_seed0_cube-triple-play-v0,2026-06-24T08:26:14,flow_trl_gap_tune_ct_g20_w5_n1,cube-triple-play-v0,0,flow,trl,20.0,5.0,25,5,1,1,1.0,0.9,0.9,0.995,4096,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_ct_g20_w5_n1|env=cube-triple-play-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.664,0.56,"1:0.9600,2:1.0000,3:0.9600,4:0.2400,5:0.1600","1:1.0000,2:0.7600,3:0.8800,4:0.1200,5:0.0400",2026-06-24T14:39:56Z,eval_results_json
Pathbridger_flow,20260624_082614_seed0_cube-triple-play-v0,2026-06-24T08:26:14,flow_trl_gap_tune_ct_g20_w5_n1,cube-triple-play-v0,0,flow,trl,20.0,5.0,25,5,1,1,1.0,0.9,0.9,0.995,4096,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_ct_g20_w5_n1|env=cube-triple-play-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.6079999999999999,0.5200000000000001,"1:0.9600,2:0.8400,3:0.8400,4:0.3200,5:0.0800","1:0.8800,2:0.7200,3:0.7200,4:0.2000,5:0.0800",2026-06-24T14:31:30Z,eval_results_json
Pathbridger_flow,20260624_082614_seed0_cube-triple-play-v0,2026-06-24T08:26:14,flow_trl_gap_tune_ct_g20_w5_n1,cube-triple-play-v0,0,flow,trl,20.0,5.0,25,5,1,1,1.0,0.9,0.9,0.995,4096,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_ct_g20_w5_n1|env=cube-triple-play-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.37600000000000006,0.29600000000000004,"1:0.8800,2:0.4000,3:0.4000,4:0.0800,5:0.1200","1:0.9200,2:0.2800,3:0.2400,4:0.0400,5:0.0000",2026-06-24T07:57:35Z,eval_results_json
Pathbridger_flow,20260624_165737_seed0_antmaze-large-navigate-v0,2026-06-24T16:57:37,flow_trl_gap_tune_aml_g20_w5_n1,antmaze-large-navigate-v0,0,flow,trl,20.0,5.0,25,5,1,1,0.0,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_aml_g20_w5_n1|env=antmaze-large-navigate-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.43200000000000005,0.488,"1:0.4800,2:0.3600,3:0.6400,4:0.3200,5:0.3600","1:0.4800,2:0.3200,3:0.8000,4:0.4400,5:0.4000",2026-06-24T11:08:18Z,eval_results_json
Pathbridger_flow,20260624_165737_seed0_antmaze-large-navigate-v0,2026-06-24T16:57:37,flow_trl_gap_tune_aml_g20_w5_n1,antmaze-large-navigate-v0,0,flow,trl,20.0,5.0,25,5,1,1,0.0,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_aml_g20_w5_n1|env=antmaze-large-navigate-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.488,0.552,"1:0.5600,2:0.4400,3:0.8000,4:0.3200,5:0.3200","1:0.5200,2:0.3200,3:0.8000,4:0.5200,5:0.6000",2026-06-24T11:16:05Z,eval_results_json
Pathbridger_flow,20260624_165737_seed0_antmaze-large-navigate-v0,2026-06-24T16:57:37,flow_trl_gap_tune_aml_g20_w5_n1,antmaze-large-navigate-v0,0,flow,trl,20.0,5.0,25,5,1,1,0.0,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_aml_g20_w5_n1|env=antmaze-large-navigate-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.44800000000000006,0.488,"1:0.7200,2:0.3200,3:0.7600,4:0.2800,5:0.1600","1:0.6400,2:0.2000,3:0.8000,4:0.4000,5:0.4000",2026-06-24T11:24:16Z,eval_results_json
Pathbridger_flow,20260624_165737_seed0_antmaze-large-navigate-v0,2026-06-24T16:57:37,flow_trl_gap_tune_aml_g20_w5_n1,antmaze-large-navigate-v0,0,flow,trl,20.0,5.0,25,5,1,1,0.0,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_aml_g20_w5_n1|env=antmaze-large-navigate-v0|gap=20.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.41600000000000004,0.368,"1:0.6400,2:0.0800,3:0.9600,4:0.1600,5:0.2400","1:0.5200,2:0.0800,3:0.8800,4:0.2400,5:0.1200",2026-06-24T11:32:41Z,eval_results_json
Pathbridger_flow,20260625_123122_seed0_humanoidmaze-large-navigate-v0,2026-06-25T12:31:22,flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0,humanoidmaze-large-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0|env=humanoidmaze-large-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-25T09:56:22Z,eval_results_json
Pathbridger_flow,20260625_123122_seed0_humanoidmaze-large-navigate-v0,2026-06-25T12:31:22,flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0,humanoidmaze-large-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0|env=humanoidmaze-large-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T14:05:58Z,eval_results_json
Pathbridger_flow,20260625_123122_seed0_humanoidmaze-large-navigate-v0,2026-06-25T12:31:22,flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0,humanoidmaze-large-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0|env=humanoidmaze-large-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-25T10:06:15Z,eval_results_json
Pathbridger_flow,20260625_123122_seed0_humanoidmaze-large-navigate-v0,2026-06-25T12:31:22,flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0,humanoidmaze-large-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0|env=humanoidmaze-large-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T14:25:28Z,eval_results_json
Pathbridger_flow,20260625_123122_seed0_humanoidmaze-large-navigate-v0,2026-06-25T12:31:22,flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0,humanoidmaze-large-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0|env=humanoidmaze-large-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-25T10:16:09Z,eval_results_json
Pathbridger_flow,20260625_123122_seed0_humanoidmaze-large-navigate-v0,2026-06-25T12:31:22,flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0,humanoidmaze-large-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0|env=humanoidmaze-large-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.024,0.0,"1:0.0000,2:0.0000,3:0.0400,4:0.0800,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T14:44:51Z,eval_results_json
Pathbridger_flow,20260625_123122_seed0_humanoidmaze-large-navigate-v0,2026-06-25T12:31:22,flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0,humanoidmaze-large-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0|env=humanoidmaze-large-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-25T10:26:04Z,eval_results_json
Pathbridger_flow,20260625_123122_seed0_humanoidmaze-large-navigate-v0,2026-06-25T12:31:22,flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0,humanoidmaze-large-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0|env=humanoidmaze-large-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T15:04:31Z,eval_results_json
Pathbridger_flow,20260625_192606_seed0_humanoidmaze-large-navigate-v0,2026-06-25T19:26:06,flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0p1,humanoidmaze-large-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0p1|env=humanoidmaze-large-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-25T16:50:50Z,eval_results_json
Pathbridger_flow,20260625_192606_seed0_humanoidmaze-large-navigate-v0,2026-06-25T19:26:06,flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0p1,humanoidmaze-large-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0p1|env=humanoidmaze-large-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T15:24:06Z,eval_results_json
Pathbridger_flow,20260625_192606_seed0_humanoidmaze-large-navigate-v0,2026-06-25T19:26:06,flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0p1,humanoidmaze-large-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0p1|env=humanoidmaze-large-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-25T17:00:34Z,eval_results_json
Pathbridger_flow,20260625_192606_seed0_humanoidmaze-large-navigate-v0,2026-06-25T19:26:06,flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0p1,humanoidmaze-large-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0p1|env=humanoidmaze-large-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.008,0.0,"1:0.0000,2:0.0000,3:0.0400,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T15:43:37Z,eval_results_json
Pathbridger_flow,20260625_192606_seed0_humanoidmaze-large-navigate-v0,2026-06-25T19:26:06,flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0p1,humanoidmaze-large-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0p1|env=humanoidmaze-large-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-25T17:10:22Z,eval_results_json
